Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,E-mail 3,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram 1,Instagram 2,Instagram 3,Twitter 1,Twitter 2,Twitter 3,Facebook 1,Facebook 2,Facebook 3,ВКонтакте 1,ВКонтакте 2,ВКонтакте 3,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube 1,YouTube 2,YouTube 3,Skype 1,Skype 2,Skype 3,ID объекта,Широта,Долгота,ID здания,Название здания,ID этажа,Количество филиалов,ID сети,Название сети,Специализация сети,Главная рубрика,POI-категория,Кол-во рубрик,Кол-во атрибутов,Дата обновления,Удалён,ID сегмента,ID региона,2GIS URL,Тип,Ожидаемое кол-во (2GIS),Ссылка запроса
Sis,мини-маркет,Продуктовые магазины,"улица Медовая долина, 7 к1",1 этаж,108810,,Внуково,Москва,,Москва,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,5.0,1,89684846654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001039896321,55.584707,37.126252,4504235316215440,,,2,70000001039896320,Sis,мини-маркет,Продуктовые магазины,shop,1,4,2025-07-29T11:44:23Z,,0,32,https://2gis.com/firm/70000001039896321,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Solraki,магазин,Продуктовые магазины,"Лопотово деревня, ст140",супермаркет Лоза,141591,,,,Солнечногорск городской округ,Московская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+03:00,,,89919235753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001065003969,56.063105,36.856614,4504235325904739,,,1,70000001065003968,Solraki,магазин,Продуктовые магазины,shop,1,4,2024-04-04T10:33:29Z,,0,32,https://2gis.com/firm/70000001065003969,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Street odd,продуктовый магазин,Продуктовые магазины,"Автозаводская улица, 17 к1",,115280,,Даниловский,Москва,,Москва,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001115584324,55.704662,37.654004,4504235282624795,,,1,70000001115584323,Street odd,продуктовый магазин,Продуктовые магазины,shop,1,3,2026-07-01T12:17:14Z,,0,32,https://2gis.com/firm/70000001115584324,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Sweet&Snacks,магазин табачной продукции и снеков,Продуктовые магазины,"улица Шаболовка, 30",,115419,,Донской,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001113083848,55.719135,37.608781,4504235282716578,,,4,70000001104332287,Sweet&Snacks,магазин табачной продукции и снеков,Продуктовые магазины,shop,1,0,2026-03-31T12:57:24Z,,0,32,https://2gis.com/firm/70000001113083848,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Sweet&Snacks,магазин табачной продукции и снеков,Продуктовые магазины,"улица Новый Арбат, 5","1 этаж; вход со стороны ул. Новый Арбат, окна арочного типа, вывеска Sweet&Snacks",119019,,Арбат,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,1.0,1,89037444792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001104332288,55.752668,37.598051,4504235282750445,,,4,70000001104332287,Sweet&Snacks,магазин табачной продукции и снеков,Продуктовые магазины,shop,1,3,2026-06-15T10:14:31Z,,0,32,https://2gis.com/firm/70000001104332288,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Tamara fruit,магазин армянских продуктов,Продуктовые магазины,"Торговая улица, ст1",1 этаж,119618,,,,Одинцовский городской округ,Московская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001111248277,55.681492,37.415641,4504235282819418,Ангар сити,,1,70000001111248276,Tamara fruit,магазин армянских продуктов,Продуктовые магазины,shop,1,3,2026-02-06T12:38:19Z,,0,32,https://2gis.com/firm/70000001111248277,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
The green,магазин полезных продуктов,Продуктовые магазины,"бульвар Андрея Тарковского, 7",1 этаж,108850,,Внуково,Москва,,Москва,Россия,Пн: 09:00-22:00; Вт: 09:00-22:00; Ср: 09:00-22:00; Чт: 09:00-22:00; Пт: 09:00-22:00; Сб: 09:00-22:00; Вс: 09:00-22:00,+03:00,4.7,6,89613333823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001089369048,55.625998,37.345378,4504235308671466,,,1,70000001089369047,The green,магазин полезных продуктов,Продуктовые магазины,shop,1,7,2026-05-19T16:35:27Z,,0,32,https://2gis.com/firm/70000001089369048,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Tovuz market,продуктовый магазин,Продуктовые магазины,"Калужское шоссе 22 километр, 10",1-044 павильон; 1 этаж,108802,,Коммунарка,Москва,,Москва,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001076477156,55.599439,37.474317,4504235283119276,ФУД СИТИ,70030076482998368,1,70000001076477155,Tovuz market,продуктовый магазин,Продуктовые магазины,shop,1,4,2026-06-22T12:04:22Z,,0,32,https://2gis.com/firm/70000001076477156,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Vкусный Ассортимент,продуктовый магазин,Продуктовые магазины,"Шоссейная улица, 9в",,142304,,,,Чехов муниципальный округ,Московская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,,,89266820277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001097027925,55.173428,37.419528,70030076321425141,,,3,70000001080939968,Vкусный Ассортимент,продуктовый магазин,Продуктовые магазины,shop,1,0,2025-01-17T13:35:29Z,,0,32,https://2gis.com/firm/70000001097027925,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Tovuz market,продуктовый магазин,Продуктовые магазины,"Калужское шоссе 22 километр, 10",1-044 павильон; 1 этаж,108802,,Коммунарка,Москва,,Москва,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001076477156,55.599439,37.474317,4504235283119276,ФУД СИТИ,70030076482998368,1,70000001076477155,Tovuz market,продуктовый магазин,Продуктовые магазины,shop,1,4,2026-06-22T12:04:22Z,,0,32,https://2gis.com/firm/70000001076477156,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Verzilin,магазин,Продуктовые магазины,"улица Луначарского, 20",,249100,,,Таруса,Тарусский район,Калужская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 08:00-19:00; Вс: 08:00-19:00,+03:00,5.0,1,89208719143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001071200552,54.727501,37.179056,70030076302528489,,,1,70000001071200551,Verzilin,магазин,Продуктовые магазины,shop,1,3,2025-06-09T11:50:25Z,,65568,0,https://2gis.com/firm/70000001071200552,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Vip продукты,,Продуктовые магазины,"Аристово деревня, 19",,,,,,Ферзиковский район,Калужская область,Россия,"Пн: 09:00-12:00, 14:00-20:00; Ср: 09:00-12:00, 14:00-20:00; Чт: 09:00-12:00, 14:00-20:00; Пт: 09:00-12:00, 14:00-20:00; Сб: 09:00-12:00, 14:00-20:00; Вс: 09:00-12:00, 14:00-20:00",+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001076025409,54.606051,36.67176,70030076338143189,,,1,70000001076025408,Vip продукты,,Продуктовые магазины,shop,1,0,2024-01-10T15:13:52Z,,65568,0,https://2gis.com/firm/70000001076025409,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Vкусный Ассортимент,продуктовый магазин,Продуктовые магазины,"Шоссейная улица, 9в",,142304,,,,Чехов муниципальный округ,Московская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,,,89266820277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001097027925,55.173428,37.419528,70030076321425141,,,3,70000001080939968,Vкусный Ассортимент,продуктовый магазин,Продуктовые магазины,shop,1,0,2025-01-17T13:35:29Z,,0,32,https://2gis.com/firm/70000001097027925,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Vкусный Ассортимент,продуктовый магазин,Продуктовые магазины,"улица Кирова, 54 вл1",,142117,Ивановский м-н,,Подольск,Подольск городской округ,Московская область,Россия,Пн: 09:00-20:30; Вт: 09:00-20:30; Ср: 09:00-20:30; Чт: 09:00-20:30; Пт: 09:00-20:30; Сб: 09:00-20:30; Вс: 09:00-20:00,+03:00,,,89266280277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001089106208,55.425049,37.525155,4504235283108812,,,3,70000001080939968,Vкусный Ассортимент,продуктовый магазин,Продуктовые магазины,shop,1,4,2025-07-31T19:34:32Z,,0,32,https://2gis.com/firm/70000001089106208,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Waymark,минимаркет,Продуктовые магазины,"Стремянный переулок, 38",1 этаж,115054,,Замоскворечье,Москва,,Москва,Россия,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-24:00; Сб: 10:00-24:00; Вс: 10:00-22:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001104971914,55.727104,37.626733,4504235282823559,Плеханов Плаза,,1,70000001104971913,Waymark,минимаркет,Продуктовые магазины,shop,1,6,2026-06-23T13:49:08Z,,0,32,https://2gis.com/firm/70000001104971914,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Winestyle,винный магазин,Продуктовые магазины; Алкогольные напитки,"Кастанаевская улица, 17",,121096,,Филёвский парк,Москва,,Москва,Россия,Пн: 11:00-23:00; Вт: 11:00-23:00; Ср: 11:00-23:00; Чт: 11:00-23:00; Пт: 11:00-23:00; Сб: 11:00-23:00; Вс: 11:00-23:00 (Время продажи алкоголя ограничено.),+03:00,5.0,3,84959884558 (единая справочная: пн-пт 9:00-20:00),84997035151 (единая справочная),,,,,http://winestyle.ru,,,,,,https://twitter.com/winestyle_ru,,,,,,https://vk.com/winestyle,,,,,,viber://chat/?number=74997034803,,,https://t.me/winestyle_ru_bot,https://t.me/winestyle_wow_bot,,https://youtube.com/channel/UCLiji-3gzDdTHrsPMsaM2lg,,,,,,70000001048912501,55.737689,37.491553,4504235282650977,,,32,70000001017909086,Winestyle,винный магазин,Продуктовые магазины,shop,2,8,2026-04-17T12:24:01Z,,0,32,https://2gis.com/firm/70000001048912501,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Yummy tummy,магазин,Продуктовые магазины,"Куприна проспект, 24 к3",,108826,,Коммунарка,Москва,,Москва,Россия,Пн: 11:30-22:00; Вт: 11:30-22:00; Ср: 11:30-22:00; Чт: 11:30-22:00; Пт: 11:30-22:00; Сб: 11:30-22:00; Вс: 11:30-22:00,+03:00,,,89775910966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001101657820,55.544185,37.478032,70030076194800725,,,1,70000001101657819,Yummy tummy,магазин,Продуктовые магазины,shop,1,3,2025-11-23T19:20:09Z,,0,32,https://2gis.com/firm/70000001101657820,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
А-Корнеев,продуктовый магазин,Продуктовые магазины; Алкогольные напитки,"улица Академика Арцимовича, 22",цокольный этаж,117437,,Коньково,Москва,,Москва,Россия,Пн: 09:00-23:00; Вт: 09:00-23:00; Ср: 09:00-23:00; Чт: 09:00-23:00; Пт: 09:00-23:00; Сб: 09:00-23:00; Вс: 09:00-23:00 (Время продажи алкоголя ограничено.),+03:00,,,84953358996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4504127915363337,55.638307,37.510496,4504235282570689,,,1,4504136499236866,"А-Корнеев, ООО, продуктовый магазин",продуктовый магазин,Продуктовые магазины,shop,2,5,2025-09-08T10:15:20Z,,0,32,https://2gis.com/firm/4504127915363337,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
А-Ритэйл,минимаркет,Продуктовые магазины,"Дербеневская набережная, 7 ст9",1 этаж,115114,,Даниловский,Москва,,Москва,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001082827362,55.723314,37.654629,4504235282821681,,,4,70000001021777109,А-Ритэйл,минимаркет,Продуктовые магазины,shop,1,5,2026-05-26T15:20:40Z,,0,32,https://2gis.com/firm/70000001082827362,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
А-Ритэйл,минимаркет,Продуктовые магазины,"улица Электрозаводская, 27 ст8",2 этаж,107023,,Преображенское,Москва,,Москва,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001038114043,55.791536,37.705692,4504235282654335,,,4,70000001021777109,А-Ритэйл,минимаркет,Продуктовые магазины,shop,1,5,2026-02-18T11:52:32Z,,0,32,https://2gis.com/firm/70000001038114043,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
А-Ритэйл,минимаркет,Продуктовые магазины,"Крылатская улица, 17 к3",1 этаж,121614,,Крылатское,Москва,,Москва,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00,+03:00,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001035769383,55.77075,37.421255,4504235282698686,,,4,70000001021777109,А-Ритэйл,минимаркет,Продуктовые магазины,shop,1,5,2026-01-16T14:08:13Z,,0,32,https://2gis.com/firm/70000001035769383,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,магазин у дома,Продуктовые магазины,"улица Германа Титова, 12 к2",1 этаж,141401,Старые Химки м-н,,Химки,Химки городской округ,Московская область,Россия,Пн: 07:00-23:00; Вт: 07:00-23:00; Ср: 07:00-23:00; Чт: 07:00-23:00; Пт: 07:00-23:00; Сб: 07:00-23:00; Вс: 07:00-23:00,+03:00,4.0,2,89252913387,,,,,,http://авокадо.рф,http://t.me/avocadoswnn,,,,,,,,,,,https://vk.com/avocadoswnn,,,,,,,,,,,,,,,,,,70000001027824785,55.917587,37.415831,4504235295613686,,,1,70000001027824784,Авокадо,магазин у дома,Продуктовые магазины,shop,1,4,2026-07-07T06:47:25Z,,0,32,https://2gis.com/firm/70000001027824785,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,магазин у дома,Продуктовые магазины,"Каскадная улица, 20 к3",1 этаж,111625,Ухтомский м-н,Косино-Ухтомский,Москва,,Москва,Россия,Пн: 09:00-23:00; Вт: 09:00-23:00; Ср: 09:00-23:00; Чт: 09:00-23:00; Пт: 09:00-23:00; Сб: 09:00-23:00; Вс: 09:00-23:00,+03:00,1.4,1,89154646815,,,,,,http://авокадо.рф/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000001066973567,55.706387,37.869285,4504235282644198,,,1,70000001066973566,Авокадо,магазин у дома,Продуктовые магазины,shop,1,3,2026-07-07T06:47:21Z,,0,32,https://2gis.com/firm/70000001066973567,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,мини-маркет,Продуктовые магазины,"Лихачёвский проспект, 70 к1",1 этаж,141700,Центральный м-н,,Долгопрудный,Долгопрудный городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,4.0,2,89637127803,,,,,,http://авокадо.рф,,,,,,,,,,,,,,,https://wa.me/79637127803,,,,,,,,,,,,,,,70000001007364737,55.934476,37.494406,4504235282980230,,,1,4504136499401021,Авокадо,мини-маркет,Продуктовые магазины,shop,1,5,2026-02-28T16:12:17Z,,0,32,https://2gis.com/firm/70000001007364737,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Мелитопольская улица, 1 ст2",,117403,,Бирюлёво Западное,Москва,,Москва,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658744,55.585859,37.634832,4504235282665252,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:26Z,,0,32,https://2gis.com/firm/70000001115658744,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Прокшинский проспект, 5",,108802,,Коммунарка,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658741,55.59278,37.430129,70030076455864545,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:26Z,,0,32,https://2gis.com/firm/70000001115658741,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Андропова проспект, 31а",,115487,,Нагатинский Затон,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658724,55.67476,37.665981,4504235283018450,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:35Z,,0,32,https://2gis.com/firm/70000001115658724,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"переулок Капранова, 2/11",,123242,,Пресненский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658697,55.757528,37.575226,4504235282583673,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:31Z,,0,32,https://2gis.com/firm/70000001115658697,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Трёхгорный Вал улица, 20",,123022,,Пресненский,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658673,55.761372,37.562223,4504235282567415,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:23Z,,0,32,https://2gis.com/firm/70000001115658673,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Пролетарская улица, 5",,142155,Львовский м-н,,Подольск,Подольск городской округ,Московская область,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658639,55.316155,37.521988,70030076985078742,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:20Z,,0,32,https://2gis.com/firm/70000001115658639,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Звенигородское шоссе, 7",,123022,,Пресненский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658635,55.763908,37.552789,4504235282789840,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:19Z,,0,32,https://2gis.com/firm/70000001115658635,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Заворово село, 89",,140160,,,,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-21:00,+03:00,,,89779223514,89775493959,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115141541,55.343556,38.23057,70030076339056145,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,4,2026-07-07T12:37:48Z,,0,32,https://2gis.com/firm/70000001115141541,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Солнечный бульвар, 9",,142710,,,,Ленинский городской округ,Московская область,Россия,Пн: 09:00-23:00; Вт: 09:00-23:00; Ср: 09:00-23:00; Чт: 09:00-23:00; Пт: 09:00-23:00; Сб: 09:00-23:00; Вс: 09:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114910885,55.532175,37.645682,4504235301248878,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-08T06:07:55Z,,0,32,https://2gis.com/firm/70000001114910885,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Звенигородское шоссе, 7",,123022,,Пресненский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115658635,55.763908,37.552789,4504235282789840,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:19Z,,0,32,https://2gis.com/firm/70000001115658635,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Заворово село, 89",,140160,,,,Раменский муниципальный округ,Московская область,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-21:00,+03:00,,,89779223514,89775493959,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001115141541,55.343556,38.23057,70030076339056145,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,4,2026-07-07T12:37:48Z,,0,32,https://2gis.com/firm/70000001115141541,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
